query,issue,type,rank_per_issue_type,first_appearance,state,url
community members,racism_and_immigration,actor,10,2017-01,NM,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NM&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,NV,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NV&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,NY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NY&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,OH,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OH&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,OK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OK&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,OR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OR&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,PA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-PA&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,RI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-RI&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,SC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-SC&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,SD,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-SD&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,TN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-TN&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,TX,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-TX&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,UT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-UT&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,VA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-VA&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,VT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-VT&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,WA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WA&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,WI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WI&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,WV,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WV&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,WY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WY&q=community%20members&hl=en
community members,racism_and_immigration,actor,10,2017-01,DC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DC&q=community%20members&hl=en
vaccination,healthcare,claim,10,2018-11,AK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AK&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,AL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AL&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,AR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AR&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,AZ,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AZ&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,CA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CA&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,CO,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CO&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,CT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CT&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,DE,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DE&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,FL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-FL&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,GA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-GA&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,HI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-HI&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,IA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IA&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,ID,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ID&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,IL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IL&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,IN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IN&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,KS,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-KS&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,KY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-KY&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,LA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-LA&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,MA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MA&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,MD,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MD&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,ME,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ME&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,MI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MI&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,MN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MN&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,MO,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MO&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,MS,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MS&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,MT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MT&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,NC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NC&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,ND,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ND&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,NE,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NE&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,NH,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NH&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,NJ,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NJ&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,NM,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NM&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,NV,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NV&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,NY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NY&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,OH,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OH&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,OK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OK&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,OR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OR&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,PA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-PA&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,RI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-RI&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,SC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-SC&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,SD,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-SD&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,TN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-TN&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,TX,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-TX&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,UT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-UT&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,VA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-VA&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,VT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-VT&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,WA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WA&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,WI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WI&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,WV,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WV&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,WY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WY&q=vaccination&hl=en
vaccination,healthcare,claim,10,2018-11,DC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DC&q=vaccination&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,AK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AK&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,AL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AL&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,AR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AR&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,AZ,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AZ&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,CA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CA&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,CO,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CO&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,CT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CT&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,DE,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DE&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,FL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-FL&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,GA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-GA&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,HI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-HI&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,IA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IA&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,ID,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ID&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,IL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IL&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,IN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IN&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,KS,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-KS&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,KY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-KY&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,LA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-LA&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,MA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MA&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,MD,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MD&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,ME,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ME&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,MI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MI&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,MN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MN&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,MO,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MO&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,MS,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MS&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,MT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MT&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,NC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NC&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,ND,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ND&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,NE,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NE&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,NH,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NH&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,NJ,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NJ&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,NM,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NM&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,NV,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NV&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,NY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NY&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,OH,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OH&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,OK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OK&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,OR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OR&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,PA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-PA&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,RI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-RI&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,SC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-SC&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,SD,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-SD&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,TN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-TN&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,TX,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-TX&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,UT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-UT&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,VA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-VA&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,VT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-VT&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,WA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WA&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,WI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WI&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,WV,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WV&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,WY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WY&q=massachusetts%20nurses%20association&hl=en
massachusetts nurses association,healthcare,actor,10,2017-06,DC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DC&q=massachusetts%20nurses%20association&hl=en
house,housing,claim,10,2017-02,AK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AK&q=house&hl=en
house,housing,claim,10,2017-02,AL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AL&q=house&hl=en
house,housing,claim,10,2017-02,AR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AR&q=house&hl=en
house,housing,claim,10,2017-02,AZ,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AZ&q=house&hl=en
house,housing,claim,10,2017-02,CA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CA&q=house&hl=en
house,housing,claim,10,2017-02,CO,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CO&q=house&hl=en
house,housing,claim,10,2017-02,CT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CT&q=house&hl=en
house,housing,claim,10,2017-02,DE,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DE&q=house&hl=en
house,housing,claim,10,2017-02,FL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-FL&q=house&hl=en
house,housing,claim,10,2017-02,GA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-GA&q=house&hl=en
house,housing,claim,10,2017-02,HI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-HI&q=house&hl=en
house,housing,claim,10,2017-02,IA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IA&q=house&hl=en
house,housing,claim,10,2017-02,ID,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ID&q=house&hl=en
house,housing,claim,10,2017-02,IL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IL&q=house&hl=en
house,housing,claim,10,2017-02,IN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IN&q=house&hl=en
house,housing,claim,10,2017-02,KS,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-KS&q=house&hl=en
house,housing,claim,10,2017-02,KY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-KY&q=house&hl=en
house,housing,claim,10,2017-02,LA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-LA&q=house&hl=en
house,housing,claim,10,2017-02,MA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MA&q=house&hl=en
house,housing,claim,10,2017-02,MD,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MD&q=house&hl=en
house,housing,claim,10,2017-02,ME,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ME&q=house&hl=en
house,housing,claim,10,2017-02,MI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MI&q=house&hl=en
house,housing,claim,10,2017-02,MN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MN&q=house&hl=en
house,housing,claim,10,2017-02,MO,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MO&q=house&hl=en
house,housing,claim,10,2017-02,MS,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MS&q=house&hl=en
house,housing,claim,10,2017-02,MT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MT&q=house&hl=en
house,housing,claim,10,2017-02,NC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NC&q=house&hl=en
house,housing,claim,10,2017-02,ND,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ND&q=house&hl=en
house,housing,claim,10,2017-02,NE,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NE&q=house&hl=en
house,housing,claim,10,2017-02,NH,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NH&q=house&hl=en
house,housing,claim,10,2017-02,NJ,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NJ&q=house&hl=en
house,housing,claim,10,2017-02,NM,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NM&q=house&hl=en
house,housing,claim,10,2017-02,NV,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NV&q=house&hl=en
house,housing,claim,10,2017-02,NY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NY&q=house&hl=en
house,housing,claim,10,2017-02,OH,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OH&q=house&hl=en
house,housing,claim,10,2017-02,OK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OK&q=house&hl=en
house,housing,claim,10,2017-02,OR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OR&q=house&hl=en
house,housing,claim,10,2017-02,PA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-PA&q=house&hl=en
house,housing,claim,10,2017-02,RI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-RI&q=house&hl=en
house,housing,claim,10,2017-02,SC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-SC&q=house&hl=en
house,housing,claim,10,2017-02,SD,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-SD&q=house&hl=en
house,housing,claim,10,2017-02,TN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-TN&q=house&hl=en
house,housing,claim,10,2017-02,TX,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-TX&q=house&hl=en
house,housing,claim,10,2017-02,UT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-UT&q=house&hl=en
house,housing,claim,10,2017-02,VA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-VA&q=house&hl=en
house,housing,claim,10,2017-02,VT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-VT&q=house&hl=en
house,housing,claim,10,2017-02,WA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WA&q=house&hl=en
house,housing,claim,10,2017-02,WI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WI&q=house&hl=en
house,housing,claim,10,2017-02,WV,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WV&q=house&hl=en
house,housing,claim,10,2017-02,WY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WY&q=house&hl=en
house,housing,claim,10,2017-02,DC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DC&q=house&hl=en
camp resolution,housing,actor,10,2022-10,AK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AK&q=camp%20resolution&hl=en
camp resolution,housing,actor,10,2022-10,AL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AL&q=camp%20resolution&hl=en
camp resolution,housing,actor,10,2022-10,AR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AR&q=camp%20resolution&hl=en
camp resolution,housing,actor,10,2022-10,AZ,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AZ&q=camp%20resolution&hl=en
camp resolution,housing,actor,10,2022-10,CA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CA&q=camp%20resolution&hl=en
camp resolution,housing,actor,10,2022-10,CO,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CO&q=camp%20resolution&hl=en
camp resolution,housing,actor,10,2022-10,CT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CT&q=camp%20resolution&hl=en
camp resolution,housing,actor,10,2022-10,DE,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DE&q=camp%20resolution&hl=en
camp resolution,housing,actor,10,2022-10,FL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-FL&q=camp%20resolution&hl=en
camp resolution,housing,actor,10,2022-10,GA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-GA&q=camp%20resolution&hl=en
